,device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
74,Movella DOT,D4:22:CD:07:A7:43,1233358,0.622913122177124,-0.008782608434557915,-0.004472202155739069,0.7822290062904358,-0.13032644987106323,0.010342860594391823,10.19385814666748
75,Movella DOT,D4:22:CD:07:A7:43,1250025,0.6228380799293518,-0.008868709206581116,-0.004596306476742029,0.7822871208190918,-0.12565754354000092,0.02635551430284977,10.220518112182617
75,Movella DOT,D4:22:CD:07:AA:FB,1250025,0.22657544910907745,0.01648711785674095,0.0003837217518594116,0.9738540649414062,0.19505566358566284,0.1375855952501297,9.68867015838623
76,Movella DOT,D4:22:CD:07:AA:FB,1266692,0.22676385939121246,0.016544928774237633,0.00033327695564366877,0.9738092422485352,0.21421241760253906,0.15061286091804504,9.675658226013184
76,Movella DOT,D4:22:CD:07:A7:43,1266692,0.6228136420249939,-0.008924387395381927,-0.004715063143521547,0.7823053002357483,-0.09639637172222137,0.04604814201593399,10.190296173095703
77,Movella DOT,D4:22:CD:07:A7:43,1283359,0.6227853894233704,-0.0089867627248168,-0.004820321686565876,0.782326340675354,-0.10971936583518982,0.025441894307732582,10.192375183105469
77,Movella DOT,D4:22:CD:07:AA:FB,1283359,0.22691398859024048,0.016605308279395103,0.0002843664260581136,0.9737732410430908,0.2137019783258438,0.14520041644573212,9.689056396484375
78,Movella DOT,D4:22:CD:07:AA:FB,1300026,0.22691476345062256,0.01666043885052204,0.00023340478946920484,0.9737721681594849,0.1987365186214447,0.13982407748699188,9.688313484191895
78,Movella DOT,D4:22:CD:07:A7:43,1300026,0.6226953268051147,-0.009040488861501217,-0.0049239760264754295,0.7823968529701233,-0.09945586323738098,0.017271574586629868,10.18710994720459
79,Movella DOT,D4:22:CD:07:A7:43,1316693,0.6226004362106323,-0.009099174290895462,-0.005034420173615217,0.7824708819389343,-0.10949984192848206,0.025434061884880066,10.202909469604492
79,Movella DOT,D4:22:CD:07:AA:FB,1316693,0.2270527482032776,0.01672704704105854,0.00017819137428887188,0.9737388491630554,0.19283390045166016,0.1443520188331604,9.684477806091309
80,Movella DOT,D4:22:CD:07:AA:FB,1333360,0.22710202634334564,0.016784902662038803,0.00012774358037859201,0.9737264513969421,0.19984227418899536,0.1612854152917862,9.691211700439453
80,Movella DOT,D4:22:CD:07:A7:43,1333360,0.6226142644882202,-0.009161190129816532,-0.005142703652381897,0.7824584245681763,-0.12011714279651642,0.043133798986673355,10.214668273925781
81,Movella DOT,D4:22:CD:07:AA:FB,1350027,0.22703322768211365,0.016839105635881424,7.69138423493132e-05,0.9737415313720703,0.19793933629989624,0.14555194973945618,9.689942359924316
81,Movella DOT,D4:22:CD:07:A7:43,1350027,0.6225323677062988,-0.009231996722519398,-0.0052617331966757774,0.7825220227241516,-0.1260116845369339,0.02312506176531315,10.18414306640625
82,Movella DOT,D4:22:CD:07:AA:FB,1366694,0.22701038420200348,0.016885248944163322,1.7982765712076798e-05,0.9737460613250732,0.19348420202732086,0.1642048954963684,9.686515808105469
82,Movella DOT,D4:22:CD:07:A7:43,1366694,0.6224320530891418,-0.009292562492191792,-0.005379142705351114,0.7826002240180969,-0.13936857879161835,0.017113519832491875,10.196535110473633
83,Movella DOT,D4:22:CD:07:AA:FB,1383361,0.22691085934638977,0.016950169578194618,-3.7930560210952535e-05,0.9737680554389954,0.18663612008094788,0.14108720421791077,9.685591697692871
83,Movella DOT,D4:22:CD:07:A7:43,1383361,0.6224086880683899,-0.009357153438031673,-0.005493293981999159,0.7826173305511475,-0.1333693265914917,0.02309432066977024,10.202347755432129
84,Movella DOT,D4:22:CD:07:A7:43,1400028,0.6222884654998779,-0.009413287974894047,-0.005603352561593056,0.7827113270759583,-0.12803129851818085,0.03146690875291824,10.171351432800293
84,Movella DOT,D4:22:CD:07:AA:FB,1400028,0.22666314244270325,0.017011795192956924,-8.668201189721003e-05,0.973824679851532,0.17066314816474915,0.1604876071214676,9.699485778808594
85,Movella DOT,D4:22:CD:07:AA:FB,1416695,0.22646500170230865,0.017071451991796494,-0.00013860010949429125,0.973869800567627,0.19342048466205597,0.15022392570972443,9.667293548583984
85,Movella DOT,D4:22:CD:07:A7:43,1416695,0.6222269535064697,-0.00946567952632904,-0.005713042337447405,0.7827590107917786,-0.11519483476877213,0.04006972908973694,10.205571174621582
86,Movella DOT,D4:22:CD:07:A7:43,1433362,0.6221601366996765,-0.009523275308310986,-0.005830280017107725,0.7828104496002197,-0.10882074385881424,0.04072461277246475,10.17507266998291
86,Movella DOT,D4:22:CD:07:AA:FB,1433362,0.22649700939655304,0.017120733857154846,-0.0001852713612606749,0.9738613963127136,0.19184711575508118,0.1339801698923111,9.681709289550781
87,Movella DOT,D4:22:CD:07:AA:FB,1450029,0.22664901614189148,0.01717735268175602,-0.00023781742493156344,0.9738250374794006,0.19843576848506927,0.13505448400974274,9.674090385437012
87,Movella DOT,D4:22:CD:07:A7:43,1450029,0.6221063733100891,-0.009588850662112236,-0.005931500345468521,0.78285151720047,-0.1087532490491867,0.010380858555436134,10.177385330200195
88,Movella DOT,D4:22:CD:07:A7:43,1466696,0.6220394968986511,-0.009635037742555141,-0.006037688348442316,0.7829033136367798,-0.11132074147462845,0.008225196972489357,10.191405296325684
88,Movella DOT,D4:22:CD:07:AA:FB,1466696,0.22667695581912994,0.01722724735736847,-0.00028699723770841956,0.9738176465034485,0.19846676290035248,0.1268077939748764,9.676175117492676
89,Movella DOT,D4:22:CD:07:AA:FB,1483363,0.2267487645149231,0.01728784665465355,-0.00034443053300492465,0.9737998843193054,0.20068319141864777,0.15075372159481049,9.68624210357666
89,Movella DOT,D4:22:CD:07:A7:43,1483363,0.6219624280929565,-0.009700040332973003,-0.0061436123214662075,0.7829630374908447,-0.1009487509727478,0.02602050080895424,10.19800090789795
90,Movella DOT,D4:22:CD:07:A7:43,1500030,0.6218721270561218,-0.009760303422808647,-0.006253348663449287,0.7830331921577454,-0.11614590883255005,0.022085683420300484,10.20598316192627
90,Movella DOT,D4:22:CD:07:AA:FB,1500030,0.2266325056552887,0.017335524782538414,-0.00038574464269913733,0.9738260507583618,0.21201293170452118,0.14608582854270935,9.69846248626709
91,Movella DOT,D4:22:CD:07:A7:43,1516697,0.6217871308326721,-0.00981795322149992,-0.006368105299770832,0.7830988764762878,-0.11408856511116028,0.03151954710483551,10.202681541442871
91,Movella DOT,D4:22:CD:07:AA:FB,1516697,0.2265070527791977,0.01738816499710083,-0.00043835787801072,0.9738543629646301,0.1921006590127945,0.14583070576190948,9.695327758789062
92,Movella DOT,D4:22:CD:07:A7:43,1533364,0.6217346787452698,-0.009878002107143402,-0.0064869225025177,0.7831388115882874,-0.12241332232952118,0.0094769187271595,10.215400695800781
92,Movella DOT,D4:22:CD:07:AA:FB,1533364,0.2266494631767273,0.017446910962462425,-0.000485951459268108,0.9738202095031738,0.18393942713737488,0.1489085853099823,9.687492370605469
93,Movella DOT,D4:22:CD:07:AA:FB,1550031,0.22661158442497253,0.017501313239336014,-0.0005190832307562232,0.9738278985023499,0.17618080973625183,0.1550331562757492,9.70197582244873
93,Movella DOT,D4:22:CD:07:A7:43,1550031,0.6216641664505005,-0.009945313446223736,-0.006587259937077761,0.7831931114196777,-0.12480410933494568,0.015268562361598015,10.207432746887207
94,Movella DOT,D4:22:CD:07:A7:43,1566698,0.6216496825218201,-0.010002141818404198,-0.006703789811581373,0.7832029461860657,-0.12909722328186035,0.011947572231292725,10.180207252502441
94,Movella DOT,D4:22:CD:07:AA:FB,1566698,0.22666999697685242,0.01756284385919571,-0.0005734786973334849,0.9738131761550903,0.18619048595428467,0.14517277479171753,9.695845603942871
95,Movella DOT,D4:22:CD:07:A7:43,1583365,0.6216015815734863,-0.010052583180367947,-0.006804086733609438,0.7832396030426025,-0.1084219217300415,0.02600056864321232,10.186286926269531
95,Movella DOT,D4:22:CD:07:AA:FB,1583365,0.22680923342704773,0.017618045210838318,-0.0006228344864211977,0.9737797379493713,0.20137964189052582,0.14926883578300476,9.675982475280762
96,Movella DOT,D4:22:CD:07:A7:43,1600032,0.621608555316925,-0.010108357295393944,-0.006913643330335617,0.7832323908805847,-0.10866615176200867,0.028408341109752655,10.181905746459961
96,Movella DOT,D4:22:CD:07:AA:FB,1600032,0.22678515315055847,0.01766873337328434,-0.0006687531131319702,0.9737843871116638,0.18623533844947815,0.14496073126792908,9.695093154907227
97,Movella DOT,D4:22:CD:07:AA:FB,1616699,0.22688549757003784,0.017720136791467667,-0.000711593369487673,0.9737600684165955,0.1847936362028122,0.15615472197532654,9.676162719726562
97,Movella DOT,D4:22:CD:07:A7:43,1616699,0.6215869188308716,-0.010165148414671421,-0.007020680699497461,0.7832479476928711,-0.11384054273366928,0.005782042630016804,10.200532913208008
98,Movella DOT,D4:22:CD:07:A7:43,1633366,0.6215350031852722,-0.010226654820144176,-0.0071421735920012,0.7832871079444885,-0.12131477147340775,0.022907886654138565,10.190958023071289
98,Movella DOT,D4:22:CD:07:AA:FB,1633366,0.2268456369638443,0.017772676423192024,-0.0007581998943351209,0.9737683534622192,0.1909121423959732,0.13220468163490295,9.666277885437012
99,Movella DOT,D4:22:CD:07:AA:FB,1650033,0.22693943977355957,0.017825303599238396,-0.0008037041989155114,0.9737455248832703,0.20912328362464905,0.16114291548728943,9.685795783996582
99,Movella DOT,D4:22:CD:07:A7:43,1650033,0.621466875076294,-0.010275635868310928,-0.007242729887366295,0.7833396792411804,-0.11542312800884247,0.03326580300927162,10.201156616210938
100,Movella DOT,D4:22:CD:07:A7:43,1666700,0.6214383840560913,-0.010323358699679375,-0.00734716048464179,0.7833605408668518,-0.1210189163684845,0.033856138586997986,10.191646575927734
100,Movella DOT,D4:22:CD:07:AA:FB,1666700,0.22710710763931274,0.01788376085460186,-0.0008538367692381144,0.9737052321434021,0.1979212611913681,0.15478390455245972,9.687921524047852
101,Movella DOT,D4:22:CD:07:AA:FB,1683367,0.2271706759929657,0.017922665923833847,-0.0008910196484066546,0.973689615726471,0.2039976418018341,0.13936975598335266,9.670222282409668
101,Movella DOT,D4:22:CD:07:A7:43,1683367,0.6214215159416199,-0.010381621308624744,-0.007447203621268272,0.7833722233772278,-0.1167808547616005,0.03276672586798668,10.190649032592773
102,Movella DOT,D4:22:CD:07:A7:43,1700034,0.6213909983634949,-0.010444778949022293,-0.007551643997430801,0.7833945751190186,-0.11368057131767273,0.023497793823480606,10.200279235839844
102,Movella DOT,D4:22:CD:07:AA:FB,1700034,0.2271854728460312,0.017978155985474586,-0.0009222441003657877,0.973685085773468,0.19924885034561157,0.1459968090057373,9.689065933227539
103,Movella DOT,D4:22:CD:07:AA:FB,1716701,0.22745409607887268,0.018012190237641335,-0.0009728854056447744,0.9736217856407166,0.18774552643299103,0.15834888815879822,9.697751998901367
103,Movella DOT,D4:22:CD:07:A7:43,1716701,0.6213642358779907,-0.010500325821340084,-0.00764961913228035,0.7834142446517944,-0.12127663940191269,0.03755883127450943,10.16563892364502
104,Movella DOT,D4:22:CD:07:A7:43,1733368,0.6213515400886536,-0.01055272575467825,-0.007737482897937298,0.7834226489067078,-0.10957159101963043,0.030267558991909027,10.192217826843262
104,Movella DOT,D4:22:CD:07:AA:FB,1733368,0.22753910720348358,0.01805429346859455,-0.0010087243281304836,0.9736011624336243,0.2029276043176651,0.1422109603881836,9.698687553405762
105,Movella DOT,D4:22:CD:07:AA:FB,1750035,0.22764696180820465,0.018102066591382027,-0.0010398883605375886,0.9735749363899231,0.21094614267349243,0.1358511745929718,9.696808815002441
105,Movella DOT,D4:22:CD:07:A7:43,1750035,0.621328592300415,-0.010608457028865814,-0.00784683134406805,0.7834389805793762,-0.09484818577766418,0.0332958847284317,10.202863693237305
106,Movella DOT,D4:22:CD:07:A7:43,1766702,0.6212295293807983,-0.010663661174476147,-0.007953832857310772,0.7835158109664917,-0.11283795535564423,0.020153813064098358,10.192987442016602
106,Movella DOT,D4:22:CD:07:AA:FB,1766702,0.2275269478559494,0.018144020810723305,-0.0010736229596659541,0.9736022353172302,0.18624833226203918,0.14051496982574463,9.689237594604492
107,Movella DOT,D4:22:CD:07:AA:FB,1783369,0.22746822237968445,0.01818891055881977,-0.0011087164748460054,0.9736149907112122,0.18575942516326904,0.1546488106250763,9.684757232666016
107,Movella DOT,D4:22:CD:07:A7:43,1783369,0.6211585998535156,-0.01071407925337553,-0.008055973798036575,0.7835702300071716,-0.11366628110408783,0.010762864723801613,10.180147171020508
108,Movella DOT,D4:22:CD:07:A7:43,1800036,0.6210647225379944,-0.010779834352433681,-0.008155553601682186,0.7836427092552185,-0.12468285113573074,0.027303511276841164,10.183878898620605
108,Movella DOT,D4:22:CD:07:AA:FB,1800036,0.22754694521427155,0.01823309063911438,-0.0011536306701600552,0.9735957384109497,0.19231729209423065,0.14525553584098816,9.69017219543457
109,Movella DOT,D4:22:CD:07:AA:FB,1816703,0.22752074897289276,0.018270695582032204,-0.001197621924802661,0.9736011624336243,0.18808846175670624,0.1499062329530716,9.68425464630127
109,Movella DOT,D4:22:CD:07:A7:43,1816703,0.620991051197052,-0.010837294161319733,-0.008254487998783588,0.7836992740631104,-0.13733930885791779,0.01654641330242157,10.18250846862793
110,Movella DOT,D4:22:CD:07:A7:43,1833370,0.620969831943512,-0.010884513147175312,-0.008354309014976025,0.7837144732475281,-0.12878923118114471,0.02323813922703266,10.178910255432129
110,Movella DOT,D4:22:CD:07:AA:FB,1833370,0.22755905985832214,0.018320348113775253,-0.0012323502451181412,0.9735912680625916,0.176011323928833,0.16119106113910675,9.684688568115234
111,Movella DOT,D4:22:CD:07:AA:FB,1850037,0.2274680882692337,0.018368074670433998,-0.0012627464020624757,0.9736115336418152,0.18249386548995972,0.1482764035463333,9.690552711486816
111,Movella DOT,D4:22:CD:07:A7:43,1850037,0.6209194660186768,-0.010935348458588123,-0.008441396057605743,0.7837525606155396,-0.1279459148645401,0.01927444152534008,10.191905975341797
112,Movella DOT,D4:22:CD:07:A7:43,1866704,0.6208701729774475,-0.010998575948178768,-0.008527391590178013,0.7837898135185242,-0.12334419041872025,0.017317574471235275,10.20361042022705
112,Movella DOT,D4:22:CD:07:AA:FB,1866704,0.22746294736862183,0.01840374246239662,-0.0012987252557650208,0.9736120700836182,0.18873922526836395,0.15590377151966095,9.690744400024414
113,Movella DOT,D4:22:CD:07:A7:43,1883371,0.6208136677742004,-0.011043203063309193,-0.00862269476056099,0.7838329076766968,-0.10706230998039246,0.026536913588643074,10.185224533081055
113,Movella DOT,D4:22:CD:07:AA:FB,1883371,0.22757287323474884,0.018433982506394386,-0.001334059750661254,0.9735857844352722,0.19373612105846405,0.14612294733524323,9.712501525878906
114,Movella DOT,D4:22:CD:07:A7:43,1900038,0.6207702159881592,-0.011078715324401855,-0.008722583763301373,0.7838656902313232,-0.10476616024971008,0.030456896871328354,10.190356254577637
114,Movella DOT,D4:22:CD:07:AA:FB,1900038,0.22754605114459991,0.018468942493200302,-0.0013637656811624765,0.9735912680625916,0.19951727986335754,0.1429690569639206,9.692129135131836
115,Movella DOT,D4:22:CD:07:AA:FB,1916705,0.22744305431842804,0.01850859448313713,-0.0013931643916293979,0.9736146330833435,0.20147772133350372,0.13462989032268524,9.695680618286133
115,Movella DOT,D4:22:CD:07:A7:43,1916705,0.6207252144813538,-0.011122088879346848,-0.008809796534478664,0.7838999032974243,-0.11223136633634567,0.01564708538353443,10.210290908813477
116,Movella DOT,D4:22:CD:07:AA:FB,1933372,0.22757132351398468,0.018553048372268677,-0.0014314315048977733,0.9735836982727051,0.20202931761741638,0.1465950459241867,9.690326690673828
116,Movella DOT,D4:22:CD:07:A7:43,1933372,0.6206491589546204,-0.01116486918181181,-0.00890076719224453,0.7839584946632385,-0.10964813828468323,0.01593492180109024,10.209436416625977
117,Movella DOT,D4:22:CD:07:A7:43,1950039,0.620596170425415,-0.011214928701519966,-0.008999737910926342,0.7839985489845276,-0.11829730868339539,0.012300415895879269,10.201512336730957
117,Movella DOT,D4:22:CD:07:AA:FB,1950039,0.22754070162773132,0.01859736070036888,-0.0014549869811162353,0.9735898971557617,0.20214004814624786,0.14263655245304108,9.697993278503418
118,Movella DOT,D4:22:CD:07:AA:FB,1966706,0.22763027250766754,0.018636759370565414,-0.0014874556800350547,0.9735682010650635,0.1986723393201828,0.14141041040420532,9.69251537322998
118,Movella DOT,D4:22:CD:07:A7:43,1966706,0.6205239295959473,-0.01127527467906475,-0.009086544625461102,0.7840538620948792,-0.12053260952234268,0.018136097118258476,10.203704833984375
119,Movella DOT,D4:22:CD:07:A7:43,1983373,0.6211022734642029,-0.0035472712479531765,0.004609561990946531,0.7837079763412476,-0.1369272917509079,0.022531572729349136,10.191606521606445
119,Movella DOT,D4:22:CD:07:AA:FB,1983373,0.22019362449645996,0.011359551921486855,0.005179590545594692,0.975376307964325,0.17726962268352509,0.15953736007213593,9.667752265930176
120,Movella DOT,D4:22:CD:07:AA:FB,2000040,0.22008739411830902,0.011362875811755657,0.005185443442314863,0.9754002690315247,0.18737636506557465,0.1477252095937729,9.663466453552246
120,Movella DOT,D4:22:CD:07:A7:43,2000040,0.6210723519325256,-0.0035403696820139885,0.004615749232470989,0.7837315797805786,-0.1290564239025116,0.025603167712688446,10.177023887634277
121,Movella DOT,D4:22:CD:07:A7:43,2016707,0.621048629283905,-0.0035268766805529594,0.004608587361872196,0.7837506532669067,-0.12897007167339325,0.01880325935781002,10.178812026977539
121,Movella DOT,D4:22:CD:07:AA:FB,2016707,0.22018127143383026,0.01137570571154356,0.005181238986551762,0.9753789901733398,0.1900399774312973,0.1449946165084839,9.690577507019043
122,Movella DOT,D4:22:CD:07:AA:FB,2033374,0.2200629711151123,0.011370176449418068,0.005183085333555937,0.9754056334495544,0.2023487091064453,0.14309827983379364,9.681051254272461
122,Movella DOT,D4:22:CD:07:A7:43,2033374,0.6210240125656128,-0.00351881654933095,0.004611494485288858,0.7837701439857483,-0.11715821176767349,0.016065450385212898,10.197357177734375
123,Movella DOT,D4:22:CD:07:AA:FB,2050041,0.220063254237175,0.011372351087629795,0.005180372856557369,0.9754055738449097,0.19425560534000397,0.14337395131587982,9.648500442504883
123,Movella DOT,D4:22:CD:07:A7:43,2050041,0.6210018992424011,-0.0035271819215267897,0.004611819516867399,0.7837876677513123,-0.11886552721261978,0.03927817940711975,10.205780982971191
124,Movella DOT,D4:22:CD:07:A7:43,2066708,0.620976984500885,-0.0035099268425256014,0.004620126448571682,0.7838075160980225,-0.11816559731960297,0.016104433685541153,10.17987060546875
