device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
Movella DOT,D4:22:CD:07:A7:43,983353,0.31268027424812317,-0.00417099567130208,-0.007529886905103922,0.9498195052146912,-0.05914546921849251,0.01022709347307682,10.176020622253418
Movella DOT,D4:22:CD:07:A7:43,1000020,0.312638521194458,-0.004205106757581234,-0.007664444390684366,0.9498320817947388,-0.05431331694126129,0.012339353561401367,10.177157402038574
Movella DOT,D4:22:CD:07:AA:FB,1000020,0.8111056685447693,0.011262202635407448,-0.006687960587441921,0.5847530961036682,0.12869466841220856,0.1667270064353943,9.66288948059082
Movella DOT,D4:22:CD:07:AA:FB,1016687,0.8111250996589661,0.01127565372735262,-0.0067809163592755795,0.5847247242927551,0.1324416995048523,0.16861334443092346,9.700955390930176
Movella DOT,D4:22:CD:07:A7:43,1016687,0.31258833408355713,-0.00422255601733923,-0.0077981045469641685,0.9498473405838013,-0.05142723396420479,0.004430470988154411,10.194121360778809
Movella DOT,D4:22:CD:07:A7:43,1033354,0.3125927448272705,-0.004245608579367399,-0.007941254414618015,0.9498446583747864,-0.053571321070194244,-0.0068571679294109344,10.189760208129883
Movella DOT,D4:22:CD:07:AA:FB,1033354,0.8111525177955627,0.011294517666101456,-0.006864666473120451,0.5846855044364929,0.15045589208602905,0.17321887612342834,9.683294296264648
Movella DOT,D4:22:CD:07:AA:FB,1050021,0.8111891746520996,0.011308111250400543,-0.006955327466130257,0.5846332311630249,0.15086711943149567,0.14105224609375,9.686999320983887
Movella DOT,D4:22:CD:07:A7:43,1050021,0.3125719726085663,-0.004268945660442114,-0.008083943277597427,0.9498502016067505,-0.057228729128837585,-0.019640283659100533,10.169828414916992
Movella DOT,D4:22:CD:07:AA:FB,1066688,0.8112120628356934,0.011311626061797142,-0.0070505328476428986,0.5846003293991089,0.13302940130233765,0.13606256246566772,9.671097755432129
Movella DOT,D4:22:CD:07:A7:43,1066688,0.3125717043876648,-0.004294725134968758,-0.008212731219828129,0.9498490691184998,-0.07163971662521362,-0.01406856533139944,10.204910278320312
Movella DOT,D4:22:CD:07:A7:43,1083355,0.3125165104866028,-0.004319219850003719,-0.008351783268153667,0.9498658776283264,-0.06560097634792328,-0.005954149179160595,10.180268287658691
Movella DOT,D4:22:CD:07:AA:FB,1083355,0.8112078905105591,0.011329811997711658,-0.007131465710699558,0.5846046805381775,0.14374110102653503,0.15501229465007782,9.673050880432129
Movella DOT,D4:22:CD:07:AA:FB,1100022,0.8112269639968872,0.011341873556375504,-0.007219423074275255,0.5845769047737122,0.1496240496635437,0.17041730880737305,9.699019432067871
Movella DOT,D4:22:CD:07:A7:43,1100022,0.31248369812965393,-0.004357060417532921,-0.008483722805976868,0.9498752355575562,-0.045142557471990585,-0.007939249277114868,10.188051223754883
Movella DOT,D4:22:CD:07:A7:43,1116689,0.31247442960739136,-0.004387421067804098,-0.00862977746874094,0.9498769640922546,-0.02868196927011013,0.006577740889042616,10.199224472045898
Movella DOT,D4:22:CD:07:AA:FB,1116689,0.8112287521362305,0.011358394287526608,-0.00729988282546401,0.5845732092857361,0.15870611369609833,0.16883547604084015,9.690752983093262
Movella DOT,D4:22:CD:07:AA:FB,1133356,0.8112843632698059,0.01136279571801424,-0.007383453659713268,0.5844948887825012,0.1491764485836029,0.15851734578609467,9.695319175720215
Movella DOT,D4:22:CD:07:A7:43,1133356,0.3123807907104492,-0.004420340992510319,-0.008778548799455166,0.9499062299728394,-0.03271520510315895,0.018804803490638733,10.180444717407227
Movella DOT,D4:22:CD:07:A7:43,1150023,0.31230196356773376,-0.004429413937032223,-0.00892059225589037,0.949930727481842,-0.046757664531469345,-0.0028742835856974125,10.162306785583496
Movella DOT,D4:22:CD:07:AA:FB,1150023,0.8113071918487549,0.01136774756014347,-0.0074589187279343605,0.5844619870185852,0.12895257771015167,0.16062282025814056,9.681456565856934
Movella DOT,D4:22:CD:07:AA:FB,1166690,0.811357855796814,0.011377379298210144,-0.007546012289822102,0.58439040184021,0.13367024064064026,0.15999318659305573,9.702930450439453
Movella DOT,D4:22:CD:07:A7:43,1166690,0.31227907538414,-0.004440181888639927,-0.009064148180186749,0.9499368667602539,-0.05288400128483772,0.010594653896987438,10.170045852661133
Movella DOT,D4:22:CD:07:A7:43,1183357,0.31221169233322144,-0.004464224446564913,-0.009198948740959167,0.9499576687812805,-0.06834714859724045,-0.0019053337164223194,10.20534610748291
Movella DOT,D4:22:CD:07:AA:FB,1183357,0.8113881945610046,0.011393546126782894,-0.00763209443539381,0.5843470096588135,0.14342255890369415,0.1480518877506256,9.680598258972168
Movella DOT,D4:22:CD:07:AA:FB,1200024,0.8114514350891113,0.01140347309410572,-0.007724524009972811,0.5842576622962952,0.15113794803619385,0.15142841637134552,9.674168586730957
Movella DOT,D4:22:CD:07:A7:43,1200024,0.31221890449523926,-0.004493871703743935,-0.009338129311800003,0.9499537348747253,-0.06722799688577652,-0.008650892414152622,10.175094604492188
Movella DOT,D4:22:CD:07:A7:43,1216691,0.31220075488090515,-0.0045109959319233894,-0.009464416652917862,0.9499582648277283,-0.06555917859077454,0.014714349061250687,10.173870086669922
Movella DOT,D4:22:CD:07:AA:FB,1216691,0.811493992805481,0.011415871791541576,-0.007809102535247803,0.5841972231864929,0.12954236567020416,0.14700357615947723,9.6793794631958
Movella DOT,D4:22:CD:07:AA:FB,1233358,0.8115512728691101,0.011419808492064476,-0.007894648239016533,0.5841163992881775,0.1393817812204361,0.14417245984077454,9.678765296936035
Movella DOT,D4:22:CD:07:A7:43,1233358,0.3122202754020691,-0.004531289450824261,-0.009605631232261658,0.9499504566192627,-0.07099931687116623,-0.0026514213532209396,10.202642440795898
Movella DOT,D4:22:CD:07:A7:43,1250025,0.31223511695861816,-0.004552106838673353,-0.009743948467075825,0.949944019317627,-0.0438394695520401,-0.010659598745405674,10.172638893127441
